lat,long
41.084296,-73.625371
41.074896,-73.623271
41.074696,-73.61917
41.075396,-73.61897
41.085996,-73.61587
41.075696,-73.61757
41.088096,-73.61327
41.075796,-73.61667
41.075796,-73.61607
41.075996,-73.61117
41.049497,-73.669572
41.07396,-73.62692
41.073796,-73.623071
41.070796,-73.622371
41.070696,-73.622071
41.070396,-73.622071
41.068296,-73.62107
41.068396,-73.61517
41.071696,-73.62027
41.067696,-73.62077
41.064396,-73.61927
41.067696,-73.61917
41.062596,-73.62047
41.061696,-73.61877
41.061196,-73.62077
41.063796,-73.61927
41.062796,-73.61857
41.065796,-73.61757
41.064296,-73.61577
41.047807,-73.666664
41.070696,-73.626771
41.063296,-73.61257
41.057996,-73.61357
41.086128,-73.60853
41.083456,-73.608866
41.064296,-73.61037
41.076296,-73.60967
41.079696,-73.60817
41.080176,-73.608002
41.079496,-73.60727
41.075696,-73.60607
41.073196,-73.626571
41.071996,-73.60657
41.086672,-73.603954
41.087396,-73.60247
41.081584,-73.604402
41.086496,-73.59977
41.085696,-73.59967
41.084096,-73.59717
41.074496,-73.60317
41.075096,-73.60477
41.065596,-73.60717
41.067434,-73.606864
41.063396,-73.61117
41.063496,-73.61077
41.061996,-73.61027
41.064496,-73.60797
41.063312,-73.607314
41.064996,-73.607607
41.065596,-73.60637
41.065496,-73.60427
41.074925,-73.604315
41.073996,-73.60317
41.072796,-73.59997
41.072496,-73.59897
41.066596,-73.60037
41.061596,-73.60427
41.061996,-73.60227
41.063568,-73.601346
41.104496,-73.59107
41.110996,-73.58777
41.104696,-73.586369
41.104096,-73.59097
41.104196,-73.59027
41.100896,-73.59197
41.099296,-73.59937
41.096396,-73.59507
41.100696,-73.588669
41.095008,-73.596898
41.095396,-73.59647
41.093344,-73.594882
41.094752,-73.594034
41.091296,-73.59707
41.089168,-73.596338
41.108196,-73.580869
41.104796,-73.580569
41.104696,-73.586669
41.104096,-73.585269
41.103596,-73.585169
41.106432,-73.582897
41.103096,-73.584969
41.103196,-73.585369
41.102996,-73.587469
41.101396,-73.582769
41.103796,-73.580569
41.104096,-73.582369
41.104096,-73.580469
41.103696,-73.579669
41.101096,-73.582569
41.101496,-73.582369
41.100596,-73.582169
41.103496,-73.580469
41.106996,-73.578469
41.107596,-73.578569
41.108696,-73.577869
41.112256,-73.577201
41.112805,-73.575218
41.109056,-73.575441
41.110576,-73.574929
41.108368,-73.574913
41.104796,-73.578669
41.102596,-73.578369
41.101296,-73.576969
41.104896,-73.576969
41.106021,-73.576969
41.103296,-73.576469
41.10451,-73.576848
41.100896,-73.577069
41.100896,-73.576769
41.100996,-73.575969
41.104996,-73.573569
41.099796,-73.586269
41.099296,-73.581469
41.100696,-73.585669
41.098196,-73.585969
41.098813,-73.581166
41.098393,-73.581116
41.098622,-73.580649
41.093496,-73.580269
41.096596,-73.575269
41.093596,-73.582469
41.096696,-73.585369
41.093196,-73.584169
41.093227,-73.584513
41.09348,-73.58296
41.090752,-73.582577
41.088928,-73.585409
41.090512,-73.584705
41.099496,-73.575269
41.100496,-73.576069
41.099196,-73.577469
41.097496,-73.574769
41.096796,-73.574869
41.097396,-73.572469
41.096296,-73.574869
41.095996,-73.574669
41.094696,-73.573869
41.092696,-73.579569
41.086996,-73.577369
41.092996,-73.578669
41.093996,-73.578669
41.090736,-73.576017
41.091504,-73.571409
41.090304,-73.573393
41.086596,-73.59687
41.087796,-73.59677
41.082296,-73.59617
41.087056,-73.593618
41.079296,-73.592869
41.077096,-73.59937
41.077796,-73.59567
41.076496,-73.593869
41.077396,-73.592869
41.081496,-73.590569
41.075896,-73.590269
41.075896,-73.589769
41.078496,-73.589669
41.078696,-73.589769
41.074996,-73.589669
41.075196,-73.588569
41.075996,-73.588569
41.070796,-73.59787
41.069096,-73.59807
41.070696,-73.594569
41.073296,-73.592869
41.073152,-73.594721
41.063996,-73.594669
41.063996,-73.594269
41.063396,-73.592769
41.060596,-73.595769
41.068096,-73.592169
41.070096,-73.590669
41.074496,-73.589369
41.070596,-73.587769
41.069696,-73.586869
41.067296,-73.589469
41.067696,-73.586069
41.066296,-73.592969
41.061496,-73.591769
41.086296,-73.582569
41.087216,-73.582673
41.084272,-73.583361
41.077796,-73.586169
41.080596,-73.580469
41.08112,-73.583057
41.086696,-73.580169
41.085596,-73.580469
41.085996,-73.577169
41.08488,-73.577137
41.083968,-73.580065
41.081996,-73.576869
41.083344,-73.581713
41.08176,-73.576769
41.081396,-73.576569
41.040348,-73.554315
41.037697,-73.555167
41.074396,-73.577069
41.075596,-73.579869
41.081196,-73.577069
41.079696,-73.576169
41.081296,-73.576269
41.074596,-73.574569
41.078908,-73.574654
41.073596,-73.584869
41.073996,-73.584769
41.070296,-73.585469
41.069496,-73.580069
41.073796,-73.582369
41.073696,-73.580869
41.071796,-73.583169
41.072596,-73.580469
41.063296,-73.586369
41.067496,-73.582569
41.062596,-73.588669
41.062596,-73.585769
41.059196,-73.583869
41.068196,-73.578769
41.068359,-73.58073
41.067596,-73.580169
41.067696,-73.580769
41.067896,-73.580769
41.066496,-73.580569
41.06704,-73.579747
41.067596,-73.579469
41.066396,-73.580969
41.065996,-73.582769
41.065796,-73.580569
41.066396,-73.580069
41.065796,-73.580969
41.063896,-73.581569
41.064596,-73.582969
41.062696,-73.583469
41.061796,-73.582369
41.063738,-73.582392
41.065574,-73.581573
41.073696,-73.579069
41.074096,-73.577969
41.073296,-73.577369
41.070896,-73.580069
41.069396,-73.578169
41.070296,-73.577469
41.070796,-73.576869
41.074496,-73.575269
41.073936,-73.574273
41.073596,-73.574169
41.071496,-73.576269
41.072896,-73.573569
41.067596,-73.580065
41.061024,-73.578513
41.069496,-73.576069
41.069896,-73.575469
41.064396,-73.579269
41.063296,-73.579369
41.063196,-73.579769
41.061896,-73.581169
41.057596,-73.582169
41.063696,-73.576669
41.062096,-73.575369
41.059596,-73.578169
41.065296,-73.575069
41.063896,-73.573168
41.065596,-73.574769
41.124596,-73.573569
41.125496,-73.573769
41.12384,-73.572049
41.125196,-73.572569
41.124296,-73.573569
41.123396,-73.573169
41.124796,-73.573169
41.120496,-73.572569
41.123744,-73.567985
41.116796,-73.570169
41.119496,-73.573969
41.10992,-73.569985
41.117196,-73.567969
41.116396,-73.567669
41.111396,-73.569169
41.118352,-73.563745
41.110064,-73.573409
41.109568,-73.572033
41.112796,-73.564369
41.116096,-73.564769
41.116796,-73.565069
41.113184,-73.562513
41.11768,-73.563217
41.117196,-73.562969
41.112796,-73.560768
41.116002,-73.562372
41.119712,-73.561809
41.117196,-73.560368
41.117496,-73.561369
41.123696,-73.559269
41.121996,-73.558368
41.123796,-73.558968
41.122396,-73.558368
41.122196,-73.558368
41.120496,-73.557468
41.122096,-73.555468
41.115096,-73.559468
41.115996,-73.558068
41.113896,-73.558668
41.117596,-73.554968
41.118796,-73.560969
41.116296,-73.555468
41.117096,-73.552168
41.114796,-73.556568
41.111996,-73.555768
41.115396,-73.553568
41.124796,-73.551268
41.125996,-73.553168
41.122296,-73.551768
41.122196,-73.548868
41.123896,-73.549268
41.1232,-73.54552
41.118496,-73.551868
41.118496,-73.553368
41.115796,-73.549068
41.114196,-73.551368
41.119496,-73.549968
41.112296,-73.555368
41.114196,-73.551068
41.113996,-73.549568
41.113196,-73.546168
41.123096,-73.544968
41.123796,-73.544568
41.125496,-73.544368
41.123496,-73.544568
41.122596,-73.544468
41.121952,-73.544256
41.120796,-73.544068
41.120396,-73.549168
41.119796,-73.543868
41.122592,-73.542448
41.116396,-73.546768
41.118792,-73.548065
41.118696,-73.543968
41.118796,-73.545768
41.116096,-73.545368
41.114396,-73.545768
41.116396,-73.545168
41.115596,-73.543668
41.113496,-73.546068
41.118996,-73.547768
41.119096,-73.543868
41.118238,-73.544207
41.118996,-73.541768
41.116396,-73.542968
41.124296,-73.540868
41.123796,-73.535768
41.123196,-73.533167
41.118696,-73.540568
41.118096,-73.541868
41.117906,-73.542627
41.117496,-73.541368
41.116896,-73.541568
41.117996,-73.540568
41.116196,-73.535067
41.1203,-73.534653
41.123696,-73.531367
41.126048,-73.532703
41.123296,-73.532367
41.122696,-73.532667
41.123496,-73.531667
41.118796,-73.529767
41.123896,-73.530467
41.119296,-73.528567
41.114496,-73.533067
41.112896,-73.544168
41.112696,-73.532467
41.118476,-73.532493
41.115696,-73.529967
41.114296,-73.530667
41.115296,-73.527767
41.124456,-73.528946
41.124596,-73.528567
41.122296,-73.527767
41.125096,-73.527759
41.122996,-73.525567
41.125896,-73.526467
41.120596,-73.527467
41.121664,-73.525016
41.121396,-73.525667
41.118038,-73.529615
41.111396,-73.523467
41.116196,-73.525167
41.113996,-73.523267
41.113496,-73.522967
41.107808,-73.571441
41.109296,-73.568069
41.107296,-73.569069
41.105796,-73.567069
41.105896,-73.570469
41.104196,-73.566969
41.106096,-73.572993
41.103596,-73.569469
41.102672,-73.566257
41.112272,-73.566353
41.109796,-73.565569
41.107496,-73.564269
41.108096,-73.559368
41.111396,-73.560568
41.103996,-73.566569
41.106035,-73.575859
41.105196,-73.564969
41.103796,-73.566469
41.102896,-73.565769
41.1028,-73.565937
41.103296,-73.565469
41.102196,-73.565269
41.103696,-73.564569
41.103712,-73.564369
41.101796,-73.565169
41.101396,-73.565069
41.100896,-73.564868
41.099596,-73.564668
41.104432,-73.562736
41.102596,-73.563968
41.102896,-73.564268
41.103196,-73.561368
41.102296,-73.561268
41.101396,-73.561068
41.099196,-73.572869
41.097296,-73.570269
41.094596,-73.571969
41.096096,-73.572169
41.093196,-73.569869
41.099596,-73.570469
41.096496,-73.567969
41.094996,-73.570669
41.092496,-73.571425
41.092096,-73.570369
41.08928,-73.569537
41.088768,-73.573233
41.089996,-73.563368
41.158194,-73.557752
41.159925,-73.558144
41.097996,-73.564368
41.15352,-73.568353
41.151984,-73.567697
41.095496,-73.563468
41.099896,-73.561968
41.100696,-73.561168
41.091648,-73.560784
41.095596,-73.562568
41.088496,-73.564468
41.088796,-73.565768
41.087396,-73.564868
41.088296,-73.558868
41.111296,-73.559568
41.110396,-73.558068
41.108796,-73.556568
41.106396,-73.559168
41.111296,-73.554968
41.110336,-73.554
41.108296,-73.555568
41.105196,-73.559968
41.105596,-73.558468
41.104996,-73.557868
41.103496,-73.556968
41.104296,-73.556168
41.105796,-73.555968
41.105944,-73.556045
41.104696,-73.554968
41.105796,-73.554768
41.103396,-73.555868
41.104696,-73.553668
41.10288,-73.557296
41.103392,-73.55784
41.102396,-73.557568
41.102996,-73.556468
41.102096,-73.556468
41.096496,-73.558268
41.099196,-73.556468
41.109504,-73.554624
41.111096,-73.551868
41.108196,-73.552368
41.108596,-73.549768
41.105192,-73.55258
41.110096,-73.550768
41.111196,-73.548468
41.110096,-73.551068
41.107696,-73.549968
41.107996,-73.551168
41.106796,-73.550268
41.109496,-73.547268
41.108696,-73.547468
41.106796,-73.548968
41.104596,-73.552768
41.103596,-73.552968
41.103596,-73.551668
41.104496,-73.551776
41.103396,-73.550468
41.101896,-73.550968
41.102196,-73.552868
41.106896,-73.551268
41.105796,-73.550268
41.104396,-73.550068
41.105392,-73.551024
41.103396,-73.550168
41.104036,-73.550104
41.106296,-73.549068
41.106796,-73.547968
41.105896,-73.549068
41.103096,-73.547968
41.099896,-73.552968
41.100796,-73.550868
41.101296,-73.550168
41.101996,-73.548868
41.101296,-73.548968
41.099196,-73.559568
41.095996,-73.558968
41.098396,-73.556268
41.100596,-73.554968
41.098096,-73.556068
41.097196,-73.555468
41.098196,-73.555568
41.096196,-73.555368
41.09624,-73.556752
41.094996,-73.556668
41.089596,-73.559368
41.153199,-73.566975
41.089996,-73.558968
41.090096,-73.558768
41.08968,-73.55792
41.086896,-73.559168
41.085096,-73.555968
41.090496,-73.556968
41.092396,-73.557368
41.090896,-73.555368
41.092096,-73.556168
41.090096,-73.555368
41.089296,-73.557068
41.089096,-73.556968
41.088296,-73.556368
41.089096,-73.555268
41.086996,-73.555768
41.090796,-73.555768
41.088396,-73.555568
41.089096,-73.554968
41.088896,-73.553868
41.097779,-73.554521
41.097996,-73.554168
41.099796,-73.551768
41.098496,-73.552068
41.096796,-73.553968
41.094596,-73.553968
41.095196,-73.553968
41.094496,-73.551268
41.093496,-73.553568
41.099996,-73.547668
41.099016,-73.550498
41.097696,-73.550668
41.097696,-73.549668
41.09768,-73.549987
41.096796,-73.550668
41.098796,-73.547668
41.098896,-73.549768
41.098296,-73.549868
41.097596,-73.547668
41.096396,-73.550368
41.095696,-73.551168
41.096396,-73.549268
41.094996,-73.551168
41.094896,-73.550368
41.093596,-73.551968
41.094896,-73.549868
41.093296,-73.554968
41.093396,-73.551568
41.092396,-73.553068
41.092996,-73.547568
41.091396,-73.552068
41.090396,-73.553768
41.091396,-73.551668
41.091196,-73.550968
41.087296,-73.553168
41.093896,-73.547568
41.094096,-73.549468
41.092296,-73.549668
41.08982,-73.550014
41.087896,-73.551568
41.089496,-73.550068
41.087996,-73.550368
41.089396,-73.547168
41.089696,-73.549268
41.090396,-73.546968
41.090496,-73.548568
41.088596,-73.547368
41.086296,-73.573469
41.085796,-73.570769
41.086096,-73.571369
41.085196,-73.567668
41.084896,-73.564368
41.079096,-73.571569
41.078096,-73.572469
41.076996,-73.566868
41.077596,-73.570068
41.075896,-73.567668
41.076496,-73.570568
41.075896,-73.566468
41.074096,-73.568668
41.086596,-73.566668
41.083696,-73.564768
41.080496,-73.565768
41.085996,-73.561568
41.086848,-73.562368
41.082396,-73.561568
41.083856,-73.563216
41.079896,-73.563668
41.081396,-73.561368
41.079296,-73.567468
41.079096,-73.566568
41.074696,-73.565368
41.075596,-73.564568
41.077796,-73.564668
41.078996,-73.563968
41.079096,-73.561268
41.075596,-73.563968
41.075396,-73.560368
41.072596,-73.573669
41.072696,-73.573169
41.071396,-73.571868
41.074796,-73.570768
41.069296,-73.570868
41.067496,-73.571568
41.068896,-73.570568
41.073552,-73.568592
41.069196,-73.567568
41.066796,-73.569068
41.068796,-73.565268
41.062196,-73.572068
41.064596,-73.572168
41.066496,-73.565268
41.065496,-73.568068
41.065296,-73.568668
41.063696,-73.568468
41.064696,-73.566468
41.073196,-73.564568
41.072704,-73.56712
41.072496,-73.564768
41.069796,-73.565368
41.072196,-73.562768
41.071996,-73.561468
41.073796,-73.562268
41.072896,-73.561268
41.066596,-73.563368
41.071696,-73.559268
41.066796,-73.565268
41.063696,-73.565768
41.062996,-73.565168
41.060596,-73.566968
41.062296,-73.563768
41.066096,-73.560668
41.066201,-73.561234
41.062796,-73.563068
41.063196,-73.563568
41.062696,-73.562068
41.065096,-73.562568
41.064796,-73.560668
41.062596,-73.561168
41.061396,-73.562468
41.062396,-73.560868
41.086096,-73.559468
41.083096,-73.557168
41.082796,-73.558668
41.081696,-73.558268
41.080496,-73.557868
41.084696,-73.556168
41.084896,-73.556668
41.086696,-73.555268
41.086096,-73.555568
41.086596,-73.554368
41.084196,-73.555068
41.085296,-73.555068
41.085196,-73.553368
41.081896,-73.556768
41.083196,-73.556768
41.083796,-73.554568
41.081396,-73.560168
41.079196,-73.559768
41.081056,-73.560048
41.077396,-73.559468
41.074696,-73.557868
41.078596,-73.557468
41.077996,-73.557468
41.079796,-73.556268
41.080796,-73.556268
41.076596,-73.556568
41.074496,-73.556768
41.087896,-73.554368
41.0823,-73.553047
41.081862,-73.552875
41.087696,-73.550768
41.085496,-73.551968
41.084296,-73.552068
41.083496,-73.554568
41.08296,-73.55416
41.083584,-73.5532
41.082196,-73.553568
41.079996,-73.553168
41.081855,-73.553506
41.083996,-73.552268
41.086796,-73.550468
41.087696,-73.547668
41.085296,-73.550668
41.085796,-73.550668
41.084396,-73.550968
41.084196,-73.549768
41.082696,-73.550768
41.082796,-73.550968
41.082296,-73.549868
41.080496,-73.551668
41.083596,-73.548068
41.081796,-73.550268
41.082096,-73.548268
41.078196,-73.552868
41.079996,-73.551968
41.080296,-73.551968
41.078296,-73.551668
41.077296,-73.552668
41.076396,-73.552168
41.023182,-73.522454
41.023797,-73.524666
41.072096,-73.549468
41.081196,-73.548568
41.081096,-73.549868
41.078596,-73.549168
41.081096,-73.546568
41.077596,-73.549168
41.077096,-73.549168
41.076796,-73.549068
41.076496,-73.548968
41.076096,-73.548568
41.073496,-73.547968
41.075996,-73.547768
41.075396,-73.547768
41.069896,-73.560968
41.069896,-73.560168
41.071696,-73.558768
41.069896,-73.559468
41.065596,-73.557568
41.070396,-73.553768
41.070496,-73.555368
41.071196,-73.554968
41.069596,-73.555068
41.069596,-73.555668
41.068796,-73.555568
41.069596,-73.553468
41.064796,-73.557868
41.063596,-73.560168
41.065796,-73.556468
41.065596,-73.556968
41.068096,-73.555868
41.068096,-73.556068
41.068796,-73.554168
41.067896,-73.554968
41.067596,-73.555268
41.066096,-73.556068
41.066996,-73.554768
41.066696,-73.555168
41.063996,-73.557768
41.063596,-73.557768
41.058396,-73.559468
41.070296,-73.553168
41.070304,-73.5524
41.070144,-73.552144
41.069996,-73.552368
41.068996,-73.552768
41.068396,-73.552068
41.070296,-73.551968
41.069696,-73.550868
41.071196,-73.550968
41.071196,-73.548368
41.072396,-73.548368
41.070696,-73.549868
41.069396,-73.550468
41.068996,-73.551268
41.067996,-73.549868
41.068996,-73.550568
41.070496,-73.548568
41.070396,-73.546867
41.068696,-73.548367
41.067496,-73.551268
41.064596,-73.552668
41.066496,-73.552468
41.066096,-73.551368
41.063296,-73.552668
41.064796,-73.551568
41.062096,-73.552268
41.067296,-73.551868
41.065596,-73.547767
41.066045,-73.548595
41.066996,-73.550068
41.067196,-73.550468
41.066396,-73.548567
41.067996,-73.547467
41.067496,-73.548567
41.066596,-73.547467
41.066096,-73.548567
41.063396,-73.551068
41.062296,-73.550768
41.063096,-73.550968
41.064996,-73.549568
41.110296,-73.546968
41.110696,-73.546768
41.110496,-73.544268
41.112896,-73.546068
41.112496,-73.546368
41.111896,-73.546468
41.113096,-73.545168
41.111096,-73.546668
41.112696,-73.544468
41.112368,-73.544368
41.107196,-73.545368
41.108417,-73.544961
41.104796,-73.546668
41.105959,-73.546038
41.106896,-73.540368
41.104176,-73.547142
41.104617,-73.544155
41.101996,-73.547768
41.101196,-73.547668
41.101596,-73.544568
41.100896,-73.545068
41.100496,-73.547668
41.104208,-73.543952
41.10444,-73.543902
41.100396,-73.545168
41.101496,-73.544468
41.100696,-73.543468
41.101496,-73.542768
41.103096,-73.540268
41.110896,-73.541068
41.108784,-73.539536
41.109596,-73.539468
41.108208,-73.53979
41.108796,-73.538168
41.106796,-73.537767
41.102196,-73.541268
41.100596,-73.541568
41.103396,-73.540068
41.104196,-73.537067
41.106896,-73.536367
41.106796,-73.531267
41.104096,-73.538067
41.104196,-73.535367
41.10304,-73.538383
41.103552,-73.538639
41.102192,-73.53984
41.102096,-73.536067
41.099096,-73.537667
41.099096,-73.547668
41.09866,-73.545228
41.099596,-73.545168
41.099596,-73.546468
41.098996,-73.545168
41.097096,-73.544868
41.097504,-73.545296
41.096496,-73.547568
41.095896,-73.547468
41.095396,-73.547368
41.095096,-73.547468
41.096196,-73.546368
41.095596,-73.545568
41.093096,-73.545768
41.094396,-73.543968
41.097996,-73.543468
41.098496,-73.543468
41.097696,-73.541568
41.096396,-73.544168
41.092796,-73.542668
41.095096,-73.542268
41.094496,-73.540567
41.092496,-73.547668
41.091496,-73.546668
41.091396,-73.545368
41.092996,-73.544968
41.090796,-73.544168
41.089596,-73.547068
41.089296,-73.545668
41.08888,-73.544432
41.092596,-73.543468
41.092696,-73.541067
41.088696,-73.543668
41.086784,-73.544976
41.087881,-73.544691
41.087896,-73.543668
41.086896,-73.540567
41.088896,-73.540567
41.089496,-73.543168
41.100496,-73.538867
41.096496,-73.542268
41.093896,-73.539267
41.096796,-73.538567
41.097296,-73.539367
41.095496,-73.539667
41.094596,-73.537567
41.100796,-73.537467
41.097196,-73.536567
41.096996,-73.537967
41.094596,-73.534267
41.096396,-73.535267
41.089396,-73.539167
41.090596,-73.540967
41.091196,-73.541167
41.090296,-73.542167
41.088996,-73.539167
41.088896,-73.535967
41.088096,-73.539267
41.086896,-73.539467
41.087744,-73.536399
41.092822,-73.538411
41.090096,-73.536167
41.088796,-73.535267
41.086496,-73.535867
41.087768,-73.53592
41.108396,-73.534667
41.111712,-73.535455
41.111296,-73.532067
41.108396,-73.531567
41.107796,-73.528367
41.102196,-73.534267
41.097096,-73.534567
41.101196,-73.532867
41.102176,-73.530351
41.098296,-73.531167
41.113496,-73.527667
41.111996,-73.527667
41.109096,-73.527667
41.108196,-73.526267
41.109296,-73.526567
41.112396,-73.522267
41.110496,-73.522867
41.109996,-73.524567
41.109696,-73.522067
41.109196,-73.525167
41.100896,-73.527667
41.101496,-73.527767
41.100796,-73.528767
41.098696,-73.527967
41.100796,-73.526167
41.100496,-73.524067
41.101096,-73.524467
41.096996,-73.533667
41.099396,-73.532967
41.095596,-73.533767
41.093248,-73.534607
41.096096,-73.531267
41.094696,-73.531767
41.096596,-73.531467
41.093024,-73.532079
41.096796,-73.529967
41.087746,-73.533128
41.089496,-73.532767
41.086784,-73.533327
41.093196,-73.528367
41.093196,-73.529967
41.089696,-73.530467
41.089096,-73.528767
41.098596,-73.529067
41.098696,-73.527567
41.097796,-73.527367
41.098696,-73.526067
41.100096,-73.526167
41.099796,-73.526167
41.099696,-73.526667
41.096796,-73.527267
41.097996,-73.524467
41.127613,-73.528512
41.095196,-73.528267
41.095096,-73.528267
41.09584,-73.527215
41.095232,-73.527183
41.09448,-73.527039
41.093196,-73.526967
41.09504,-73.526159
41.097796,-73.523667
41.096996,-73.524867
41.099496,-73.523567
41.100096,-73.523667
41.098996,-73.523667
41.095896,-73.523767
41.097796,-73.522667
41.095696,-73.526591
41.095796,-73.523367
41.093896,-73.522967
41.091196,-73.527467
41.090596,-73.526367
41.088996,-73.527667
41.087896,-73.526867
41.091196,-73.522467
41.087635,-73.530499
41.093896,-73.521667
41.092696,-73.522467
41.087796,-73.525567
41.089396,-73.525367
41.087696,-73.523767
41.088996,-73.523267
41.085196,-73.547868
41.085696,-73.545468
41.084896,-73.541967
41.082396,-73.548068
41.081896,-73.546168
41.045196,-73.514866
41.045732,-73.514877
41.082528,-73.546112
41.081596,-73.543567
41.086368,-73.544912
41.085896,-73.541967
41.086796,-73.541567
41.085896,-73.539467
41.082224,-73.543183
41.082396,-73.542067
41.081496,-73.541567
41.077096,-73.547768
41.076996,-73.546968
41.076396,-73.547068
41.075596,-73.546768
41.070096,-73.545467
41.076496,-73.546367
41.075996,-73.545567
41.074623,-73.54345
41.079796,-73.542567
41.079796,-73.543667
41.077396,-73.543267
41.080196,-73.542567
41.077696,-73.542067
41.077196,-73.544567
41.078096,-73.544767
41.077034,-73.546511
41.076796,-73.544267
41.076996,-73.543967
41.075872,-73.544399
41.075952,-73.544751
41.07552,-73.544287
41.086396,-73.539467
41.084996,-73.539267
41.083096,-73.538667
41.081796,-73.540367
41.07965,-73.539849
41.082096,-73.539467
41.085196,-73.538267
41.085296,-73.537067
41.085296,-73.536267
